location distance crime_count
"(47.679656540000003, -122.353818605)" 0.0299379806837 1
"(47.682975059999997, -122.327202511)" 0.0213781856061 1
"(47.614196389999996, -122.35186886300001)" 0.0155587864355 13
"(47.506190156000002, -122.25615840499999)" 0.110124844023 1
"(47.608000449999999, -122.298352804)" 0.0202838881062 20
"(47.660521621000001, -122.31201281)" 0.0455063137128 33
"(47.602158430000003, -122.330510047)" 0.00242261032094 5
"(47.619524374999997, -122.293491676)" 0.024147162595 1
"(47.566290010000003, -122.374380875)" 0.0322488574847 2
"(47.520111817999997, -122.36051597700001)" 0.016457969951 2
"(47.542473829000002, -122.26508415799999)" 0.0889501604499 1
"(47.583980355999998, -122.33373258500001)" 0.020700972403 9
"(47.456266149999998, -122.276010179)" 0.117630269449 1
"(47.588273104999999, -122.290514952)" 0.0380442784479 1
"(47.693093896000001, -122.294679632)" 0.0414471014006 4
"(47.521778234999999, -122.392527707)" 0.0338650335445 1
"(47.618815460999997, -122.281682082)" 0.0357591688267 3
"(47.616000937000003, -122.33508605599999)" 0.00154352733475 28
"(47.695730367000003, -122.302853361)" 0.0328876553201 1
"(47.671630933000003, -122.37754691000001)" 0.0528417570923 2
"(47.724194652999998, -122.36634888)" 0.0379387916471 4
"(47.570362588000002, -122.40079797600001)" 0.0514745648762 2
"(47.611622162000003, -122.288795073)" 0.028714029211 1
"(47.623110185999998, -122.31517912699999)" 0.00806590031036 1
"(47.627412706000001, -122.29954827500001)" 0.0214544418566 3
"(47.663565906999999, -122.318392641)" 0.0426768908098 18
"(47.657400607, -122.336232865)" 0.0407814819299 2
"(47.631010336000003, -122.34749589899999)" 0.0181105374026 4
"(47.554714887000003, -122.39299030799999)" 0.0359210631785 2
"(47.704137056999997, -122.33929985499999)" 0.0045223388354 4
"(47.527902341999997, -122.277849449)" 0.0846184666001 2
"(47.685533288000002, -122.336486032)" 0.0174345083096 1
"(47.543548747999999, -122.28425397300001)" 0.075441947582 4
"(47.585138454999999, -122.329973447)" 0.0190489212584 10
"(47.566537322000002, -122.36383654300001)" 0.0300915986704 2
"(47.602200996999997, -122.319476186)" 0.00988196470347 15
"(47.538619789999998, -122.29070214399999)" 0.0713593480295 1
"(47.561558638999998, -122.378772064)" 0.0301368892806 2
"(47.731946456999999, -122.351748985)" 0.0335544715542 2
"(47.640878399000002, -122.32467588199999)" 0.026609750988 11
"(47.737121651999999, -122.312828975)" 0.0407487571916 1
"(47.584478554999997, -122.29458950900001)" 0.0382831477505 1
"(47.663798888999999, -122.30089938)" 0.0511683483988 11
"(47.664940729000001, -122.31792086199999)" 0.0416040598485 7
"(47.676145276, -122.311937116)" 0.0352903398441 7
"(47.636583956999999, -122.317975758)" 0.0212756659509 2
"(47.544286901, -122.28635058899999)" 0.0736113524941 11
"(47.480042582999999, -122.341839611)" 0.0599590839013 2
"(47.555937147999998, -122.303385586)" 0.0546875527803 5
"(47.690606883999997, -122.376806335)" 0.0436242304301 5
"(47.606872428000003, -122.303279012)" 0.0163434763105 19
"(47.512999012000002, -122.37107134)" 0.0251801959081 1
"(47.586024025, -122.386456654)" 0.0552203810005 2
"(47.516095428, -122.384757775)" 0.0305433841438 1
"(47.61824146, -122.29235932)" 0.0250814055945 2
"(47.621981791000003, -122.326872995)" 0.0110194386426 3
"(47.658956932999999, -122.35154429000001)" 0.0449304635793 1
"(47.667603086, -122.286848752)" 0.0596624018715 1
"(47.554254078, -122.28795397)" 0.0647266264954 6
"(47.571925247999999, -122.31085799900001)" 0.0370767753742 1
"(47.532785144999998, -122.35909893)" 0.00473194664128 5
"(47.559053575999997, -122.283469082)" 0.0642117723025 2
"(47.565289714999999, -122.271361611)" 0.0679014697761 2
"(47.688503781999998, -122.310938369)" 0.0279965982931 1
"(47.627186467999998, -122.35472985200001)" 0.0210707795285 3
"(47.664893333000002, -122.276647083)" 0.0640916276148 1
"(47.677817304999998, -122.353486499)" 0.0311888342783 1
"(47.664027544, -122.31741361100001)" 0.0426449618904 10
"(47.671501782999997, -122.32055989600001)" 0.034538719199 1
"(47.663995575999998, -122.278369492)" 0.0623102015852 3
"(47.521419285, -122.383185677)" 0.0259805818688 1
"(47.640527486000003, -122.399610628)" 0.0674871784371 1
"(47.645903167, -122.372500777)" 0.0464064630645 3
"(47.607996280999998, -122.296049666)" 0.0224485953917 4
"(47.533616506999998, -122.39043613)" 0.0285521059373 1
"(47.607067856999997, -122.292597563)" 0.0260158992082 8
"(47.542907116999999, -122.36038691900001)" 0.00661444354608 1
"(47.619670865000003, -122.309412131)" 0.00898198928241 3
"(47.716908037000003, -122.360923492)" 0.0295101234709 3
"(47.626809756, -122.36382281900001)" 0.0291610624883 5
"(47.529742808999998, -122.273598007)" 0.0886897796601 2
"(47.684737306999999, -122.36199059099999)" 0.0325741765612 1
"(47.653431675, -122.34858422800001)" 0.038744392919 5
"(47.617029555999999, -122.31145032400001)" 0.00606557585576 3
"(47.618503703999998, -122.30673227699999)" 0.011008159573 2
"(47.632314270999998, -122.35410351900001)" 0.0235837660988 2
"(47.595831357999998, -122.32191482899999)" 0.0110465131704 15
"(47.655405692000002, -122.35002543900001)" 0.0410763606477 1
"(47.699191313999997, -122.397122588)" 0.0622831040529 7
"(47.687483485000001, -122.31891452000001)" 0.0222442251736 4
"(47.535463212000003, -122.38731703000001)" 0.0253082756342 1
"(47.523070007999998, -122.32430804099999)" 0.0400413645611 4
"(47.673453402, -122.376210977)" 0.0506909297288 5
"(47.609521061999999, -122.302762)" 0.0156240118384 7
"(47.699480825000002, -122.31900065000001)" 0.0163117296172 3
"(47.603251636000003, -122.33261724400001)" 0.00357713971101 5
"(47.542844467000002, -122.373033617)" 0.0127016474757 5
"(47.630541479000001, -122.372706455)" 0.0387906555914 4
"(47.538601806999999, -122.272638753)" 0.0865669642284 1
"(47.567838471999998, -122.35421897800001)" 0.0322972427922 1
"(47.573700137000003, -122.334666044)" 0.030963350461 1
"(47.511412520999997, -122.24977786300001)" 0.115021406111 1
"(47.551802827000003, -122.30198277)" 0.0589993443903 15
"(47.530998377000003, -122.372581595)" 0.0118997484292 1
"(47.680177862999997, -122.318092253)" 0.0282927401247 3
"(47.629260815999999, -122.352755148)" 0.0205917475132 1
"(47.544385593000001, -122.330463768)" 0.0325362809743 8
"(47.689562955, -122.333172768)" 0.0134549367488 5
"(47.571118315, -122.361036235)" 0.034632575739 1
"(47.610021768999999, -122.302108331)" 0.0160607427784 16
"(47.723845664999999, -122.30188720699999)" 0.0391391001845 5
"(47.574251816999997, -122.315483044)" 0.0328961517422 1
"(47.625861849000003, -122.350171102)" 0.0165018424072 6
"(47.537345778000002, -122.27534089300001)" 0.0858019400957 1
"(47.530331687999997, -122.384686093)" 0.0234807713449 2
"(47.571330727000003, -122.357814589)" 0.0350848861085 1
"(47.689111922000002, -122.35125599600001)" 0.0213540769055 7
"(47.648740727000003, -122.322770134)" 0.0338702888566 1
"(47.693341173999997, -122.37545170200001)" 0.0416144087955 2
"(47.646831263999999, -122.394915422)" 0.0657653556207 2
"(47.525590909999998, -122.360474325)" 0.0110194541305 41
"(47.562870902, -122.379287929)" 0.03151603696 2
"(47.520107371999998, -122.36589877199999)" 0.0168429703299 4
"(47.700353094999997, -122.354702774)" 0.0199162949811 1
"(47.634117558, -122.310200224)" 0.0200830754481 1
"(47.662132204000002, -122.347959332)" 0.0427931759722 4
"(47.660855253999998, -122.338571149)" 0.0422003955702 4
"(47.619160088999998, -122.348892072)" 0.0126497233401 14
"(47.653499353000001, -122.41471438799999)" 0.0864729851914 2
"(47.706172647999999, -122.28678738399999)" 0.0482736761071 1
"(47.627738108000003, -122.30356381599999)" 0.0184951043831 3
"(47.564123166000002, -122.295573516)" 0.0522666320027 1
"(47.460601287999999, -122.345820788)" 0.0776102637344 1
"(47.579063466999997, -122.31600976999999)" 0.0283419573836 1
"(47.591908648, -122.38788896299999)" 0.0570217189839 2
"(47.657049866999998, -122.359387298)" 0.046458611208 1
"(47.543367984, -122.264356476)" 0.0888615882847 5
"(47.612986978000002, -122.323942041)" 0.00706817676336 9
"(47.672041243000002, -122.391505259)" 0.0644263936919 3
"(47.614092169000003, -122.31814182799999)" 0.00150587284527 6
"(47.590468952000002, -122.29515217700001)" 0.0332681932325 3
"(47.682228588999997, -122.326703236)" 0.0222557037454 1
"(47.682343994999997, -122.37150301)" 0.0419365220496 4
"(47.514944454999998, -122.270035404)" 0.094486227639 4
"(47.560197793, -122.3814562)" 0.0306424972793 4
"(47.52649341, -122.357093733)" 0.0111578929607 1
"(47.594527434, -122.308540909)" 0.022550561646 4
"(47.652569317000001, -122.364004657)" 0.0452643297692 1
"(47.673334515000001, -122.316510558)" 0.034844381535 1
"(47.668696863999998, -122.35916442200001)" 0.041906953421 1
"(47.732138616999997, -122.314070849)" 0.0359282016048 9
"(47.593057633999997, -122.303870383)" 0.0259838926196 20
"(47.567568907000002, -122.394800016)" 0.0451569588305 2
"(47.647733236000001, -122.396916164)" 0.0679569446552 3
"(47.724885057999998, -122.326364781)" 0.023601880445 1
"(47.632492857999999, -122.298487302)" 0.0254498879378 2
"(47.599199648999999, -122.331581457)" 0.00552881931936 1
"(47.654152173999996, -122.356038701)" 0.0423134130263 1
"(47.577653060999999, -122.382021123)" 0.0457517150331 4
"(47.600404201000003, -122.316481905)" 0.0132255561296 2
"(47.635545332, -122.288792223)" 0.0349291831764 1
"(47.685767198999997, -122.301903466)" 0.0372237327456 2
"(47.698615850000003, -122.389808698)" 0.0550257275052 1
"(47.600465380000003, -122.33590992400001)" 0.00769971969297 46
"(47.614728675999999, -122.301397812)" 0.0158831991733 3
"(47.670987609999997, -122.35884652199999)" 0.0398678366507 2
"(47.613622216000003, -122.337016951)" 0.00304203011935 2
"(47.535090883000002, -122.385982176)" 0.0239935896825 4
"(47.626808011000001, -122.318050509)" 0.0115144948233 1
"(47.529400639999999, -122.320234251)" 0.0423944046648 1
"(47.618372383999997, -122.28336595899999)" 0.0340411669044 6
"(47.619712579999998, -122.340432484)" 0.00500284733594 5
"(47.631387654999997, -122.31915322099999)" 0.0161776406974 6
"(47.605152826000001, -122.339245425)" 0.0101332001054 1
"(47.527335159000003, -122.314787603)" 0.0481231585088 1
"(47.656212619999998, -122.373547234)" 0.0542224409771 1
"(47.564572015000003, -122.29791186)" 0.050442508557 7
"(47.610402274999998, -122.31870431199999)" 0.00512262336005 2
"(47.673378235000001, -122.30493925)" 0.0420972650451 1
"(47.698756709000001, -122.359406994)" 0.0248054714897 1
"(47.729032056000001, -122.296445793)" 0.0465344851426 37
"(47.552828235, -122.364312657)" 0.016487018566 4
"(47.538897085000002, -122.276028639)" 0.0841635013192 6
"(47.714157237999999, -122.354855308)" 0.0228680277672 2
"(47.657749975000002, -122.354959986)" 0.0450826566056 1
"(47.684909957000002, -122.396345594)" 0.0639770318923 2
"(47.675277969, -122.388859802)" 0.0605742795933 5
"(47.729057773999997, -122.304677064)" 0.0400084965313 1
"(47.549475585000003, -122.32283624)" 0.0412857920964 4
"(47.650517352000001, -122.322095636)" 0.0355266146799 1
"(47.681208410000004, -122.31744974199999)" 0.0278708468977 4
"(47.547707551999999, -122.314300144)" 0.0490280366282 23
"(47.669345231999998, -122.325557717)" 0.0348444749636 1
"(47.547355687, -122.320156051)" 0.0432582193935 2
"(47.595820973999999, -122.31756914100001)" 0.0142847557734 92
"(47.545865081999999, -122.39385665499999)" 0.0331759058558 1
"(47.520677911999996, -122.35781991499999)" 0.0163726382843 2
"(47.546578406999998, -122.32040254499999)" 0.0428301213801 10
"(47.700147622000003, -122.366719223)" 0.0318882284657 3
"(47.592225218000003, -122.314833064)" 0.0186531207088 4
"(47.651610374000001, -122.34136057000001)" 0.0353263557898 3
"(47.652251868999997, -122.370845491)" 0.0494898256257 2
"(47.661251606999997, -122.287697675)" 0.0546281514195 1
"(47.673973320999998, -122.295896712)" 0.0485995068039 2
"(47.55410054, -122.31346794300001)" 0.0516531933995 18
"(47.667314417, -122.328687032)" 0.0361325128606 3
"(47.516577212000001, -122.34004489500001)" 0.0296692150815 7
"(47.573568297000001, -122.305867191)" 0.0384580183786 4
"(47.542625342999997, -122.37109624599999)" 0.010941510106 3
"(47.584091735000001, -122.30555371)" 0.0309902186661 1
"(47.592134711, -122.292008594)" 0.0342884274809 3
"(47.660314986000003, -122.336788824)" 0.0426246957887 1
"(47.575464738999997, -122.299380622)" 0.041361858797 1
"(47.528786488999998, -122.287786892)" 0.0746427313102 10
"(47.615224052999999, -122.32447589900001)" 0.00720653774188 4
"(47.619352577999997, -122.316919106)" 0.00404781569804 10
"(47.660220545999998, -122.353852144)" 0.0466779052822 7
"(47.698988421000003, -122.27895144599999)" 0.0561350024527 2
"(47.602160998000002, -122.29891463200001)" 0.0225849256818 4
"(47.695135706000002, -122.39758962099999)" 0.0631189858944 1
"(47.652953586000002, -122.35235313)" 0.039641533805 24
"(47.619680031999998, -122.335063729)" 0.00338033581564 4
"(47.706089943999999, -122.32585958600001)" 0.00963386575651 24
"(47.696707840000002, -122.387566601)" 0.0529797088163 6
"(47.588802086000001, -122.317918042)" 0.0190408613352 2
"(47.7002892, -122.305562346)" 0.0295033978427 2
"(47.567194225000001, -122.32265904099999)" 0.0375429141753 2
"(47.579808454000002, -122.324821918)" 0.0247447747807 2
"(47.523085270999999, -122.34522073799999)" 0.0215059583169 12
"(47.523066086, -122.328993482)" 0.0356634486123 2
"(47.632936428999997, -122.301602421)" 0.0235756569884 2
"(47.684028407, -122.400416631)" 0.068132347654 6
"(47.517480096, -122.376198766)" 0.023717307565 1
"(47.624974477999999, -122.334284371)" 0.00864328146702 1
"(47.523571490999998, -122.28482174)" 0.0782832150412 5
"(47.613560243999999, -122.333606745)" 0.00421106058785 20
"(47.601689477000001, -122.314545212)" 0.0139002024049 4
"(47.639596298999997, -122.364280579)" 0.0360509484662 2
"(47.666271567000003, -122.329202497)" 0.0370766219439 3
"(47.538281034000001, -122.269393712)" 0.0889570965233 1
"(47.580870175000001, -122.387871089)" 0.0513466095301 2
"(47.528536611, -122.280467175)" 0.0819506558018 1
"(47.449705495000003, -122.361393096)" 0.086796841791 1
"(47.663114761000003, -122.316890989)" 0.0436920258238 1
"(47.530997953000004, -122.28804059799999)" 0.0741936933271 1
"(47.717937507000002, -122.307640616)" 0.0311757769949 2
"(47.582834849000001, -122.394392705)" 0.056517810527 2
"(47.552294471000003, -122.27827838499999)" 0.0726636721756 7
"(47.658567818000002, -122.363987017)" 0.0501513263884 1
"(47.600881844, -122.33418396)" 0.00600434375781 3
"(47.733165147000001, -122.304740159)" 0.0427622919893 1
"(47.588408714000003, -122.305490496)" 0.0284370103207 30
"(47.683952615999999, -122.294796541)" 0.0443993651994 2
"(47.723795095, -122.292840975)" 0.0470082437612 72
"(47.679195585000002, -122.354381295)" 0.0306508485342 5
"(47.685428182000003, -122.264724247)" 0.0723665724533 1
"(47.716525959999998, -122.334123284)" 0.0136510162723 5
"(47.553430182, -122.335307773)" 0.0316339766453 1
"(47.677600331999997, -122.286551308)" 0.0546123300018 1
"(47.583525721000001, -122.39963334700001)" 0.060211544916 1
"(47.612956185999998, -122.294968361)" 0.0224265627931 6
"(47.587200578999997, -122.325972334)" 0.0172662232003 34
"(47.616313947000002, -122.341564723)" 0.005073961717 10
"(47.654621900000002, -122.353537297)" 0.0416462950654 3
"(47.543971630000001, -122.390922046)" 0.0298425129123 1
"(47.534197147999997, -122.34438929700001)" 0.0177903774459 10
"(47.602420586000001, -122.293725236)" 0.026846802293 4
"(47.575611698000003, -122.384089159)" 0.0449035791027 3
"(47.704273522000001, -122.374083117)" 0.0391572140074 1
"(47.697217342999998, -122.32033100699999)" 0.0156846277263 1
"(47.659880078999997, -122.39220677199999)" 0.0705314035146 4
"(47.535907883, -122.383737295)" 0.0217153691831 2
"(47.603515252000001, -122.313530314)" 0.0123829449939 2
"(47.728682231999997, -122.353040209)" 0.0314957004774 8
"(47.620164404000001, -122.301119535)" 0.0168613691565 1
"(47.594138993000001, -122.310981162)" 0.020762737114 29
"(47.678663188999998, -122.36451574199999)" 0.038230303523 1
"(47.707806429999998, -122.35547359500001)" 0.0211019195115 19
"(47.676440956, -122.346604957)" 0.0289122643884 1
"(47.604518800999998, -122.328406039)" 0.000830734209672 9
"(47.601278550000004, -122.327657828)" 0.00325837441374 7
"(47.712315769, -122.343468997)" 0.0126976381956 13
"(47.722347861999999, -122.35960109)" 0.0313989741004 5
"(47.578737459000003, -122.306036358)" 0.0343732012047 1
"(47.593625482, -122.334193864)" 0.0116844617601 77
"(47.504886468000002, -122.26882628)" 0.0984192502885 5
"(47.763207174000001, -122.351312052)" 0.0624873745769 2
"(47.505379665, -122.34005525000001)" 0.0380967831723 1
"(47.567055238999998, -122.27200344400001)" 0.0661705995627 8
"(47.701331080000003, -122.32426692600001)" 0.010797665491 2
