City Feature,Common Name,Address,Website,Longitude,Latitude
Childrens Play Areas,Pinehurst Playground,12029 14th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=382,-122.314231,47.71627
Childrens Play Areas,Jose Rizal Park,1008 12th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.317604,47.591938
Childrens Play Areas,Northacres Park,12718 1st Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=361,-122.328065,47.721376
Childrens Play Areas,E. Queene Anne Playground,1912 Warren Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=329,-122.354092,47.635891
Childrens Play Areas,Madrona Park -Beach,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.282878,47.608642
Childrens Play Areas,Bobby Morris Playfield,1635 11th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=3102,-122.319302,47.61654
Childrens Play Areas,Ravenna-Eckstein Cc Grounds,6535 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=488,-122.304746,47.676702
Childrens Play Areas,Bayview Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386906,47.644301
Childrens Play Areas,Lawton Park,3843 26th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=316,-122.390922,47.655783
Childrens Play Areas,Flo Ware Park,2800 S Jackson St.,http://www.seattle.gov/parks/park_detail.asp?ID=363,-122.295995,47.599475
Childrens Play Areas,Rogers Playground,Eastlake Ave. E and E Roanoke St.,http://www.seattle.gov/parks/park_detail.asp?ID=380,-122.325067,47.642864
Childrens Play Areas,Fairmount Playground - School,2627 39th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=4410,-122.380585,47.553412
Childrens Play Areas,Golden Gardens Park,8498 Seaview Pl. NW,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.403738,47.691781
Childrens Play Areas,Hiawatha Playfield,3951 SW Barton St.,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384466,47.578962
Childrens Play Areas,Bitterlake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.348735,47.723419
Childrens Play Areas,Madrona Playground,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.289665,47.611255
Childrens Play Areas,Lakeridge Park And Playground,Rainier Ave. S from 68th St. to Cornell,http://www.seattle.gov/parks/park_detail.asp?ID=411,-122.246317,47.510415
Childrens Play Areas,High Point Playfield,6920 34th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3941,-122.374645,47.539976
Childrens Play Areas,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.302928,47.6691
Childrens Play Areas,Madison Park - North Beach,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276776,47.639446
Childrens Play Areas,Madison Park,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.277581,47.635305
Childrens Play Areas,Baker Park On Crown Hill,8347 14th Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=2840,-122.374798,47.690165
Childrens Play Areas,Licton Springs Park,9536 Ashworth Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=286,-122.33934,47.698594
Childrens Play Areas,Pratt Park,1800 S Main St.,http://www.seattle.gov/parks/park_detail.asp?ID=390,-122.307872,47.600894
Childrens Play Areas,Victory Creek Park,1059 Northgate Way,http://www.seattle.gov/parks/park_detail.asp?ID=4443,-122.315597,47.708809
Childrens Play Areas,B.F. Day Playground,4020 Fremont Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=241,-122.348906,47.655668
Childrens Play Areas,Cowen Park,5849 15th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=483,-122.312357,47.672397
Childrens Play Areas,Genesee Park And Playfield,4316 S Genesee St.,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.279755,47.562923
Childrens Play Areas,Matthews Beach Park,9300 51st Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.274052,47.696908
Childrens Play Areas,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315151,47.586522
Childrens Play Areas,Froula Playground,7200 12th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=287,-122.314682,47.680581
Childrens Play Areas,Meadowbrook Playfield,10533 35th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=352,-122.291132,47.705171
Childrens Play Areas,Soundview Terrace Play Area,2500 11th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3987,-122.371392,47.640554
Childrens Play Areas,Ballard Playground,2644 NW 60th St.,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.392548,47.672648
Childrens Play Areas,Plum Tree Park,1717 26th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=387,-122.299194,47.616997
Childrens Play Areas,Jefferson Park,4165 16th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.308276,47.570498
Childrens Play Areas,Firehouse Mini Park,712 18th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=351,-122.308586,47.608433
Childrens Play Areas,Sandel Playground,9053 1st Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=250,-122.358863,47.695679
Childrens Play Areas,12th West / West Howe Park,12th Ave. W and W Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=281,-122.372985,47.636097
Childrens Play Areas,Lakewood Playground,5013 S Angeline St.,http://www.seattle.gov/parks/park_detail.asp?ID=414,-122.269678,47.559159
Childrens Play Areas,Spring Street Mini Park,E Spring St. and 15th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=381,-122.312577,47.611881
Childrens Play Areas,Mt. Baker Park,2521 Lake Park Dr. S,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.288933,47.57854
Childrens Play Areas,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.256305,47.5495
Childrens Play Areas,Lowman Beach Park,7017 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.396728,47.540367
Childrens Play Areas,Rainier Beach Playfield,8802 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=422,-122.272693,47.524794
Childrens Play Areas,Gilman Playground,923 NW 54th St.,http://www.seattle.gov/parks/park_detail.asp?ID=242,-122.369201,47.666921
Childrens Play Areas,Lincoln Park - North,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.394737,47.534622
Childrens Play Areas,South Park Playground,738 S Sullivan St.,http://www.seattle.gov/parks/park_detail.asp?ID=467,-122.32456,47.528332
Childrens Play Areas,Highland Park Playground,1100 SW Cloverdale St,http://www.seattle.gov/parks/park_detail.asp?ID=457,-122.349364,47.526934
Childrens Play Areas,Burke Gilman Park,5201 Sand Point Way NE,http://www.seattle.gov/parks/park_detail.asp?ID=496,-122.281924,47.667323
Childrens Play Areas,Volunteer Park,1247 15th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=399,-122.313124,47.631961
Childrens Play Areas,Maple Leaf Playground,1020 NE 82nd St.,http://www.seattle.gov/parks/park_detail.asp?ID=3881,-122.31717,47.689365
Childrens Play Areas,Delridge Playfield,4458 Delridge Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=450,-122.364169,47.563763
Childrens Play Areas,Warren G. Magnuson Park,6550 Sand Point Way NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.253383,47.681728
Childrens Play Areas,Genesee Park And Playfield,4316 S Genesee St.,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.277827,47.565406
Childrens Play Areas,Roanoke Park,10th Ave. E and E Roanoke Park,http://www.seattle.gov/parks/park_detail.asp?ID=379,-122.320265,47.644257
Childrens Play Areas,E.C. Hughes Playground,2805 SW Holden St.,http://www.seattle.gov/parks/park_detail.asp?ID=458,-122.368882,47.533398
Childrens Play Areas,Meridian Playground,4649 Sunnyside Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=1104,-122.332234,47.664372
Childrens Play Areas,Webster Playground,3014 NW 67th St.,http://www.seattle.gov/parks/park_detail.asp?ID=3894,-122.397851,47.677832
Childrens Play Areas,W. Woodland Park Playground,Aurora Ave. N and N 59th St.,http://www.seattle.gov/parks/park_detail.asp?ID=292,-122.353458,47.671318
Childrens Play Areas,Coe Play Park,2420 7th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3985,-122.366014,47.640156
Childrens Play Areas,Peppi Playground,3233 E Spruce St.,http://www.seattle.gov/parks/park_detail.asp?ID=378,-122.290538,47.602536
Childrens Play Areas,Roxhill Park,2850 SW Roxbury St.,http://www.seattle.gov/parks/park_detail.asp?ID=464,-122.369478,47.520313
Community Centers,Green Lake Community Center,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/centers/grnlakcc.htm,-122.328707,47.680378
Community Centers,Jefferson Community Center,3801 Beacon Ave S,http://www.seattle.gov/parks/centers/Jeffercc.htm,-122.308117,47.569779
Community Centers,Loyal Heights Community Center,2101 NW 77th St.,http://www.seattle.gov/parks/centers/Loyalhtd.htm,-122.382945,47.68477
Community Centers,Montlake Community Center,1618 E Calhoun St.,http://www.seattle.gov/parks/centers/montlakecc.htm,-122.31004,47.641613
Community Centers,Ravenna/Eckstein Community Center,6535 Ravenna Ave. NE,http://www.seattle.gov/parks/centers/ravennaecksteincc.htm,-122.304141,47.676651
Community Centers,Bitter Lake Community Center,13035 Linden Ave. N,http://www.seattle.gov/parks/centers/Bitterlk.htm,-122.348408,47.724314
Community Centers,South Park Community Center,8319 8th Ave S,http://www.seattle.gov/parks/Centers/southpark.htm,-122.324018,47.528346
Community Centers,Southwest Community Center,2801 SW Thistle St,http://www.seattle.gov/parks/centers/Swcc.htm,-122.368952,47.527887
Community Centers,Van Asselt Community Center,2820 S Myrtle St,http://www.seattle.gov/parks/Centers/vanasseltcc.htm,-122.295241,47.539405
Community Centers,Queen Anne Community Center,1901 1st Ave. W,http://www.seattle.gov/parks/centers/queenannecc.htm,-122.359234,47.636143
Community Centers,Yesler Community Center,917 E Yesler Way,http://www.seattle.gov/parks/centers/yeslercc.htm,-122.320772,47.601427
Community Centers,Alki Community Center,5817 SW Stevens St.,http://www.seattle.gov/parks/centers/alkicc.htm,-122.406987,47.5776
Community Centers,Ballard Community Center,6020 28th Ave NW,http://www.seattle.gov/parks/centers/Ballard.htm,-122.392405,47.67285
Community Centers,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/parks/centers/Delridge.htm,-122.364001,47.56333
Community Centers,Garfield Community Center,2323 E Cherry St,http://www.seattle.gov/parks/centers/garfieldcc.htm,-122.302395,47.607701
Community Centers,Hiawatha Community Center,2700 California Ave. SW,http://www.seattle.gov/parks/centers/Hiawatha.htm,-122.384601,47.578143
Community Centers,High Point Community Center,6920 34th Ave. SW,http://www.seattle.gov/parks/centers/Highpt.htm,-122.3748,47.54065
Community Centers,International District Community Center,719 8th Avenue S,http://www.seattle.gov/parks/centers/IDChinatown.htm,-122.322831,47.596411
Community Centers,Langston Hughes Cultural Arts Center,104 17th Ave S,http://www.seattle.gov/parks/centers/langston.htm,-122.310087,47.601397
Community Centers,Laurelhurst Community Center,4554 NE 41st St,http://www.seattle.gov/parks/centers/Laurelcc.htm,-122.277861,47.659175
Community Centers,Magnolia Community Center,2550 34TH AVE W,http://www.seattle.gov/parks/centers/magnoliacc.htm,-122.399828,47.641954
Community Centers,Meadowbrook Community Center,10517 35th Ave NE,http://www.seattle.gov/parks/centers/meadowbrookcc.htm,-122.291539,47.705952
Community Centers,Miller Community Center,330 19th Ave E,http://www.seattle.gov/parks/centers/miller.htm,-122.306852,47.621879
Community Centers,Rainier Community Center,4600 38th Ave S,http://www.seattle.gov/parks/centers/rainiercc.htm,-122.284537,47.561319
Community Centers,Rainier Beach Community Center,8825 Rainier Ave. S,http://www.seattle.gov/parks/Centers/rainierbeach.htm,-122.270747,47.524042
Computer/Media Center,500 30th Ave S,Central Area Senior Center,http://www.seniorservices.org/sc/central.asp,-122.2933,47.59749
Computer/Media Center,611 S. Lane Street,Chinese Information & Service Center,http://www.cisc-seattle.org,-122.32545,47.59636
Computer/Media Center,119 23rd Ave,Central Area Youth Association (C.A.Y.A.),http://www.seattle-caya.org/,-122.30278,47.60229
Computer/Media Center,2323 E Cherry St,Garfield Community Center,http://www.seattle.gov/parks/centers/garfieldcc.htm,-122.30225,47.60775
Computer/Media Center,"4520 Martin Luther King, Jr. Way S",Rainier Vista Boys & Girls Club,http://www.rainiervistabgc.org,-122.29396,47.5626
Computer/Media Center,2120 S Jackson St,Seattle Vocational Institute,http://sviweb.sccd.ctc.edu,-122.30364,47.5997
Computer/Media Center,611 12th AV S STE 300,Seattle Indian Center,,-122.31838,47.59721
Computer/Media Center,4655 S Holly ST,Southeast Seattle Senior Center,http://www.southeastseattleseniorcenter.org/,-122.27306,47.54223
Computer/Media Center,4501 Delridge WY SW,Delridge Community Center,http://www.seattle.gov/parks/Centers/delridge.htm,-122.36411,47.56309
Computer/Media Center,3800 S Othello ST,Union Gospel Mission,http://ugm.org,-122.28406,47.53827
Computer/Media Center,12501 28th AV NE,Lake City Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=15,-122.29809,47.71986
Computer/Media Center,7364 E. Green Lake Dr  N,Green Lake Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=11,-122.32672,47.6815
Computer/Media Center,9125 Rainier AV S,Rainier Beach Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=23,-122.27047,47.52136
Computer/Media Center,2306 42nd AV SW,West Seattle Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=29,-122.38476,47.58269
Computer/Media Center,2300 E Yesler Wy,Douglass-Truth Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=9,-122.30183,47.6019
Computer/Media Center,9010 35th AV SW,Southwest Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=26,-122.37618,47.52244
Computer/Media Center,1000 4th AVE,Central Library - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_central&branchID=1,-122.33297,47.60649
Computer/Media Center,1125 North 98th ST,SCAN Community Media,http://www.scantv.org/,-122.34355,47.70034
Computer/Media Center,611 12th Ave S,Seattle Indian Health Board,http://www2.cityofseattle.net/TechMap/Mapping/tblTechCenterInfoview.asp?key=39,-122.31838,47.59721
Computer/Media Center,7923 Martin Luther King Jr WY S,"Martin Luther King, Jr. Apartments First Step Technology Center",http://www.firststeptech.org,-122.28114,47.53084
Computer/Media Center,908 N 34th ST,Fremont Neighborhood Service Center Public Internet Terminal,http://www.seattle.gov/neighborhoods/nsc/fremont.htm,-122.34682,47.64942
Computer/Media Center,8515 Greenwood AV N,Greenwood Neighborhood Service Center Public Internet Terminal,http://www.seattle.gov/neighborhoods/nsc/greenwood.htm,-122.35552,47.69072
Computer/Media Center,4534 University WY NE,University Neighborhood Service Center Public Internet Terminal,http://seattle.gov/don/nsc/nsc_ne.htm,-122.31278,47.66235
Computer/Media Center,3301 S. Horton,Powerful Schools @ Orca and Muir,http://www.powerfulschools.org,-122.29058,47.57324
Computer/Media Center,1801 E Yesler WY,Bryant Manor Computer Learning,http://www2.cityofseattle.net/TechMap/Mapping/tblTechCenterInfoview.asp?key=46,-122.30835,47.60149
Computer/Media Center,8319 8th AV S,South Park Computer Lab,,-122.32431,47.52832
Computer/Media Center,"4649 Sunnyside AVE N, Suite 140",Wallingford Senior Center,http://www.wallingfordseniors.org,-122.33118,47.6641
Computer/Media Center,402 9th Ave N,911 Media Arts Center,http://www.911media.org,-122.33942,47.6223
Computer/Media Center,"4410 29th Ave., South",Neighborhood House - Rainier Vista Tech Ctr.,http://www.nhwa.org,-122.29589,47.56304
Computer/Media Center,5604 22nd AVE NW,Ballard Neighborhood Service Center workstation,http://www.seattle.gov/neighborhoods/nsc/ballard.htm,-122.3842,47.66984
Computer/Media Center,"910 Marion St, #105`",Chancery Place,http://www2.cityofseattle.net/TechMap/Mapping/tblTechCenterInfoview.asp?key=69,-122.32654,47.60817
Computer/Media Center,5614 22nd Avenue NW,Ballard Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=3,-122.3842,47.66984
Computer/Media Center,12755 Greenwood AV N,Broadview Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=5,-122.35603,47.723
Computer/Media Center,4721 Rainier AV S,Columbia Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=7,-122.28688,47.55995
Computer/Media Center,5423 Delridge WY SW,Delridge Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=8,-122.3633,47.55304
Computer/Media Center,8016 Greenwood Av N,Greenwood Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=12,-122.35496,47.6875
Computer/Media Center,7058 32nd Ave S,NewHolly Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=19,-122.29095,47.53899
Computer/Media Center,1134 33rd AV,Madrona-Sally Goldmark Branch  - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_tfc&branchID=16,-122.29001,47.61267
Computer/Media Center,2801 34th AV W,Magnolia Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_tfc&branchID=17,-122.40134,47.64532
Computer/Media Center,6801 35th AV NE,Northeast Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=20,-122.29071,47.67785
Computer/Media Center,1501 N. 45th St.,Wallingford Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=28,-122.3391,47.66117
Computer/Media Center,2401 24th Ave. E.,Montlake Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=18,-122.30239,47.64057
Computer/Media Center,5009 Roosevelt WY NE,University Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=27,-122.31786,47.66554
Computer/Media Center,2821 Beacon Ave S,Beacon Hill Branch - Seattle Public Library,http://www.spl.org/default.asp?pageID=branch_open&branchID=4,-122.31141,47.57805
